name,gender,species,count
KHLOE,M,human,0
KIANA,F,dog,0
KIANA,F,human,11
KIANA,M,dog,0
KIANA,M,human,0
KIARA,F,dog,6
KIARA,F,human,511
KIARA,M,dog,0
KIARA,M,human,0
KIBA,F,dog,1
KIBA,F,human,0
KIBA,M,dog,7
KIBA,M,human,0
KIKI,F,dog,51
KIKI,F,human,0
KIKI,M,dog,6
KIKI,M,human,0
KIKO,F,dog,2
KIKO,F,human,0
KIKO,M,dog,10
KIKO,M,human,0
KILLER,F,dog,1
KILLER,F,human,0
KILLER,M,dog,5
KILLER,M,human,0
KILO,F,dog,2
KILO,F,human,0
KILO,M,dog,13
KILO,M,human,0
KIMBA,F,dog,4
KIMBA,F,human,0
KIMBA,M,dog,4
KIMBA,M,human,0
KIMBERLY,F,dog,0
KIMBERLY,F,human,1000
KIMBERLY,M,dog,0
KIMBERLY,M,human,0
KIMBO,F,dog,1
KIMBO,F,human,0
KIMBO,M,dog,5
KIMBO,M,human,0
KIMCHI,F,dog,9
KIMCHI,F,human,0
KIMCHI,M,dog,2
KIMCHI,M,human,0
KIMORA,F,dog,0
KIMORA,F,human,179
KIMORA,M,dog,0
KIMORA,M,human,0
KING,F,dog,2
KING,F,human,0
KING,M,dog,175
KING,M,human,0
KINGSLEY,F,dog,1
KINGSLEY,F,human,0
KINGSLEY,M,dog,5
KINGSLEY,M,human,0
KINGSTON,F,dog,0
KINGSTON,F,human,0
KINGSTON,M,dog,22
KINGSTON,M,human,0
KIPPER,F,dog,0
KIPPER,F,human,0
KIPPER,M,dog,6
KIPPER,M,human,0
KIRA,F,dog,19
KIRA,F,human,40
KIRA,M,dog,1
KIRA,M,human,0
KIRBY,F,dog,6
KIRBY,F,human,0
KIRBY,M,dog,22
KIRBY,M,human,0
KISSES,F,dog,5
KISSES,F,human,0
KISSES,M,dog,0
KISSES,M,human,0
KITTY,F,dog,14
KITTY,F,human,0
KITTY,M,dog,0
KITTY,M,human,0
KIWI,F,dog,8
KIWI,F,human,0
KIWI,M,dog,10
KIWI,M,human,0
KIZZY,F,dog,5
KIZZY,F,human,0
KIZZY,M,dog,0
KIZZY,M,human,0
KLAUS,F,dog,0
KLAUS,F,human,0
KLAUS,M,dog,6
KLAUS,M,human,0
KNIGHT,F,dog,0
KNIGHT,F,human,0
KNIGHT,M,dog,5
KNIGHT,M,human,0
KNOX,F,dog,1
KNOX,F,human,0
KNOX,M,dog,6
KNOX,M,human,0
KNUCKLES,F,dog,0
KNUCKLES,F,human,0
KNUCKLES,M,dog,7
KNUCKLES,M,human,0
KOA,F,dog,4
KOA,F,human,0
KOA,M,dog,3
KOA,M,human,0
KOBE,F,dog,4
KOBE,F,human,0
KOBE,M,dog,50
KOBE,M,human,0
KOBI,F,dog,1
KOBI,F,human,0
KOBI,M,dog,11
KOBI,M,human,0
KOBY,F,dog,1
KOBY,F,human,0
KOBY,M,dog,10
KOBY,M,human,0
KODA,F,dog,13
KODA,F,human,0
KODA,M,dog,23
KODA,M,human,0
KODI,F,dog,1
KODI,F,human,0
KODI,M,dog,7
KODI,M,human,0
KODIAK,F,dog,2
KODIAK,F,human,0
KODIAK,M,dog,3
KODIAK,M,human,0
KODY,F,dog,0
KODY,F,human,0
KODY,M,dog,19
KODY,M,human,0
KOJI,F,dog,0
KOJI,F,human,0
KOJI,M,dog,5
KOJI,M,human,0
KOKI,F,dog,1
KOKI,F,human,0
KOKI,M,dog,7
KOKI,M,human,0
KOKO,F,dog,20
KOKO,F,human,0
KOKO,M,dog,11
KOKO,M,human,0
KONA,F,dog,22
KONA,F,human,0
KONA,M,dog,8
KONA,M,human,0
KOOKIE,F,dog,8
KOOKIE,F,human,0
KOOKIE,M,dog,0
KOOKIE,M,human,0
KORI,F,dog,0
KORI,F,human,5
KORI,M,dog,0
KORI,M,human,0
KRISTEN,F,dog,0
KRISTEN,F,human,25
KRISTEN,M,dog,0
KRISTEN,M,human,0
KRISTINA,F,dog,0
KRISTINA,F,human,15
KRISTINA,M,dog,0
KRISTINA,M,human,0
KRYPTO,F,dog,1
KRYPTO,F,human,0
KRYPTO,M,dog,8
KRYPTO,M,human,0
KRYSTAL,F,dog,0
KRYSTAL,F,human,13
KRYSTAL,M,dog,0
KRYSTAL,M,human,0
KUMA,F,dog,9
KUMA,F,human,0
KUMA,M,dog,19
KUMA,M,human,0
KUSH,F,dog,2
KUSH,F,human,0
KUSH,M,dog,6
KUSH,M,human,0
KYLA,F,dog,0
KYLA,F,human,73
KYLA,M,dog,0
KYLA,M,human,0
KYLE,F,dog,2
KYLE,F,human,0
KYLE,M,dog,5
KYLE,M,human,0
KYLEE,F,dog,0
KYLEE,F,human,28
KYLEE,M,dog,0
KYLEE,M,human,0
KYLIE,F,dog,14
KYLIE,F,human,642
KYLIE,M,dog,0
KYLIE,M,human,0
KYRA,F,dog,7
KYRA,F,human,30
KYRA,M,dog,0
KYRA,M,human,0
LA,F,dog,4
LA,F,human,0
LA,M,dog,1
LA,M,human,0
LACEY,F,dog,33
LACEY,F,human,0
LACEY,M,dog,0
LACEY,M,human,0
LACI,F,dog,5
LACI,F,human,0
LACI,M,dog,1
LACI,M,human,0
LACY,F,dog,14
LACY,F,human,0
LACY,M,dog,0
LACY,M,human,0
LADDIE,F,dog,0
LADDIE,F,human,0
LADDIE,M,dog,5
LADDIE,M,human,0
LADY,F,dog,225
LADY,F,human,0
LADY,M,dog,0
LADY,M,human,0
LADYBIRD,F,dog,5
LADYBIRD,F,human,0
LADYBIRD,M,dog,0
LADYBIRD,M,human,0
LAIKA,F,dog,17
LAIKA,F,human,0
LAIKA,M,dog,1
LAIKA,M,human,0
LAILA,F,dog,24
LAILA,F,human,774
LAILA,M,dog,0
LAILA,M,human,0
LAILAH,F,dog,0
LAILAH,F,human,9
LAILAH,M,dog,0
LAILAH,M,human,0
LALA,F,dog,20
LALA,F,human,0
LALA,M,dog,0
LALA,M,human,0
LALI,F,dog,5
LALI,F,human,0
LALI,M,dog,0
LALI,M,human,0
LANA,F,dog,23
LANA,F,human,30
LANA,M,dog,0
LANA,M,human,0
LANDRY,F,dog,0
LANDRY,F,human,0
LANDRY,M,dog,5
LANDRY,M,human,0
LARA,F,dog,5
LARA,F,human,17
LARA,M,dog,0
LARA,M,human,0
LARRY,F,dog,0
LARRY,F,human,0
LARRY,M,dog,17
LARRY,M,human,0
LASSIE,F,dog,8
LASSIE,F,human,0
LASSIE,M,dog,1
LASSIE,M,human,0
LATTE,F,dog,5
LATTE,F,human,0
LATTE,M,dog,5
LATTE,M,human,0
LAURA,F,dog,0
LAURA,F,human,258
LAURA,M,dog,0
LAURA,M,human,0
LAUREN,F,dog,0
LAUREN,F,human,777
LAUREN,M,dog,0
LAUREN,M,human,0
LAURYN,F,dog,0
LAURYN,F,human,8
LAURYN,M,dog,0
LAURYN,M,human,0
LAYAN,F,dog,0
LAYAN,F,human,8
LAYAN,M,dog,0
LAYAN,M,human,0
LAYLA,F,dog,116
LAYLA,F,human,1010
LAYLA,M,dog,0
LAYLA,M,human,0
LAZARUS,F,dog,0
LAZARUS,F,human,0
LAZARUS,M,dog,7
LAZARUS,M,human,0
LEA,F,dog,12
LEA,F,human,165
LEA,M,dog,0
LEA,M,human,0
LEAH,F,dog,17
LEAH,F,human,2928
LEAH,M,dog,0
LEAH,M,human,0
LEANNA,F,dog,0
LEANNA,F,human,60
LEANNA,M,dog,0
LEANNA,M,human,0
LEE,F,dog,3
LEE,F,human,0
LEE,M,dog,9
LEE,M,human,0
LEELA,F,dog,7
LEELA,F,human,26
LEELA,M,dog,0
LEELA,M,human,0
LEELOO,F,dog,8
LEELOO,F,human,0
LEELOO,M,dog,0
LEELOO,M,human,0
LEFTY,F,dog,1
LEFTY,F,human,0
LEFTY,M,dog,4
LEFTY,M,human,0
LEGEND,F,dog,0
LEGEND,F,human,0
LEGEND,M,dog,6
LEGEND,M,human,0
LEGO,F,dog,1
LEGO,F,human,0
LEGO,M,dog,5
LEGO,M,human,0
LEIA,F,dog,24
LEIA,F,human,11
LEIA,M,dog,0
LEIA,M,human,0
LEILA,F,dog,36
LEILA,F,human,484
LEILA,M,dog,0
LEILA,M,human,0
LEILANI,F,dog,0
LEILANI,F,human,352
LEILANI,M,dog,0
LEILANI,M,human,0
LEMON,F,dog,5
LEMON,F,human,0
LEMON,M,dog,5
LEMON,M,human,0
LENA,F,dog,5
LENA,F,human,220
LENA,M,dog,0
LENA,M,human,0
LENNON,F,dog,3
LENNON,F,human,0
LENNON,M,dog,6
LENNON,M,human,0
LENNY,F,dog,1
LENNY,F,human,0
LENNY,M,dog,22
LENNY,M,human,0
LENOX,F,dog,1
LENOX,F,human,0
LENOX,M,dog,5
LENOX,M,human,0
LEO,F,dog,1
LEO,F,human,0
LEO,M,dog,236
LEO,M,human,0
LEON,F,dog,0
LEON,F,human,0
LEON,M,dog,18
LEON,M,human,0
LEONA,F,dog,7
LEONA,F,human,12
LEONA,M,dog,0
LEONA,M,human,0
LEONARDO,F,dog,0
LEONARDO,F,human,0
LEONARDO,M,dog,16
LEONARDO,M,human,0
LEONIDAS,F,dog,0
LEONIDAS,F,human,0
LEONIDAS,M,dog,10
LEONIDAS,M,human,0
LEOPOLD,F,dog,0
LEOPOLD,F,human,0
LEOPOLD,M,dog,6
LEOPOLD,M,human,0
LEORA,F,dog,0
LEORA,F,human,11
LEORA,M,dog,0
LEORA,M,human,0
LEROY,F,dog,1
LEROY,F,human,0
LEROY,M,dog,17
LEROY,M,human,0
LESLEY,F,dog,0
LESLEY,F,human,18
LESLEY,M,dog,0
LESLEY,M,human,0
LESLIE,F,dog,0
LESLIE,F,human,422
LESLIE,M,dog,0
LESLIE,M,human,0
LESLY,F,dog,0
LESLY,F,human,45
LESLY,M,dog,0
LESLY,M,human,0
LESTER,F,dog,0
LESTER,F,human,0
LESTER,M,dog,6
LESTER,M,human,0
LEVI,F,dog,0
LEVI,F,human,0
LEVI,M,dog,19
LEVI,M,human,0
LEVON,F,dog,0
LEVON,F,human,0
LEVON,M,dog,7
LEVON,M,human,0
LEX,F,dog,0
LEX,F,human,0
LEX,M,dog,12
LEX,M,human,0
LEXA,F,dog,5
LEXA,F,human,0
LEXA,M,dog,0
LEXA,M,human,0
LEXI,F,dog,124
LEXI,F,human,0
LEXI,M,dog,0
LEXI,M,human,0
LEXIE,F,dog,43
LEXIE,F,human,0
LEXIE,M,dog,0
LEXIE,M,human,0
LEXINGTON,F,dog,7
LEXINGTON,F,human,0
LEXINGTON,M,dog,4
LEXINGTON,M,human,0
LEXIS,F,dog,5
LEXIS,F,human,0
LEXIS,M,dog,0
LEXIS,M,human,0
LEXUS,F,dog,10
LEXUS,F,human,0
LEXUS,M,dog,2
LEXUS,M,human,0
LEXY,F,dog,10
LEXY,F,human,0
LEXY,M,dog,0
LEXY,M,human,0
LEYLA,F,dog,5
LEYLA,F,human,20
LEYLA,M,dog,0
LEYLA,M,human,0
LIA,F,dog,10
LIA,F,human,330
LIA,M,dog,0
LIA,M,human,0
LIAM,F,dog,0
LIAM,F,human,0
LIAM,M,dog,13
LIAM,M,human,0
LIANA,F,dog,0
LIANA,F,human,159
LIANA,M,dog,0
LIANA,M,human,0
LIANNA,F,dog,0
LIANNA,F,human,11
LIANNA,M,dog,0
LIANNA,M,human,0
LIBA,F,dog,0
LIBA,F,human,123
LIBA,M,dog,0
LIBA,M,human,0
LIBBY,F,dog,18
LIBBY,F,human,191
LIBBY,M,dog,0
LIBBY,M,human,0
LIBERTY,F,dog,12
LIBERTY,F,human,0
LIBERTY,M,dog,0
LIBERTY,M,human,0
LIESL,F,dog,5
LIESL,F,human,0
LIESL,M,dog,0
LIESL,M,human,0
LIL,F,dog,6
LIL,F,human,0
LIL,M,dog,12
LIL,M,human,0
LILA,F,dog,34
LILA,F,human,370
LILA,M,dog,1
LILA,M,human,0
LILAH,F,dog,10
LILAH,F,human,18
LILAH,M,dog,0
LILAH,M,human,0
LILI,F,dog,16
LILI,F,human,0
LILI,M,dog,0
LILI,M,human,0
LILIAN,F,dog,0
LILIAN,F,human,13
LILIAN,M,dog,0
LILIAN,M,human,0
LILIANA,F,dog,0
LILIANA,F,human,256
LILIANA,M,dog,0
LILIANA,M,human,0
LILLI,F,dog,6
LILLI,F,human,0
LILLI,M,dog,0
LILLI,M,human,0
LILLIAN,F,dog,0
LILLIAN,F,human,446
LILLIAN,M,dog,0
LILLIAN,M,human,0
LILLIANA,F,dog,0
LILLIANA,F,human,8
LILLIANA,M,dog,0
LILLIANA,M,human,0
LILLIE,F,dog,6
LILLIE,F,human,0
LILLIE,M,dog,0
LILLIE,M,human,0
LILLY,F,dog,114
LILLY,F,human,52
LILLY,M,dog,0
LILLY,M,human,0
LILO,F,dog,22
LILO,F,human,0
LILO,M,dog,8
LILO,M,human,0
LILY,F,dog,267
LILY,F,human,1021
LILY,M,dog,1
LILY,M,human,0
LINA,F,dog,0
LINA,F,human,58
LINA,M,dog,0
LINA,M,human,0
LINCOLN,F,dog,0
LINCOLN,F,human,0
LINCOLN,M,dog,26
LINCOLN,M,human,0
LINDA,F,dog,33
LINDA,F,human,92
LINDA,M,dog,0
LINDA,M,human,0
LINDSAY,F,dog,0
LINDSAY,F,human,27
LINDSAY,M,dog,0
LINDSAY,M,human,0
LINDSEY,F,dog,0
LINDSEY,F,human,5
LINDSEY,M,dog,0
LINDSEY,M,human,0
LINDY,F,dog,6
LINDY,F,human,0
LINDY,M,dog,0
LINDY,M,human,0
LINK,F,dog,0
LINK,F,human,0
LINK,M,dog,11
LINK,M,human,0
LINUS,F,dog,1
LINUS,F,human,0
LINUS,M,dog,35
LINUS,M,human,0
LION,F,dog,2
LION,F,human,0
LION,M,dog,3
LION,M,human,0
LIONEL,F,dog,0
LIONEL,F,human,0
LIONEL,M,dog,6
LIONEL,M,human,0
LIORA,F,dog,0
LIORA,F,human,6
LIORA,M,dog,0
LIORA,M,human,0
LISA,F,dog,5
LISA,F,human,21
LISA,M,dog,0
LISA,M,human,0
LITTLE,F,dog,26
LITTLE,F,human,0
LITTLE,M,dog,28
LITTLE,M,human,0
LITZY,F,dog,0
LITZY,F,human,21
LITZY,M,dog,0
LITZY,M,human,0
LIV,F,dog,0
LIV,F,human,42
LIV,M,dog,0
LIV,M,human,0
LIVIA,F,dog,0
LIVIA,F,human,22
LIVIA,M,dog,0
LIVIA,M,human,0
LIYA,F,dog,0
LIYA,F,human,12
LIYA,M,dog,0
LIYA,M,human,0
LIYANA,F,dog,0
LIYANA,F,human,5
LIYANA,M,dog,0
LIYANA,M,human,0
LIZ,F,dog,6
LIZ,F,human,0
LIZ,M,dog,0
LIZ,M,human,0
LIZA,F,dog,7
LIZA,F,human,0
LIZA,M,dog,0
LIZA,M,human,0
LIZBETH,F,dog,0
LIZBETH,F,human,100
LIZBETH,M,dog,0
LIZBETH,M,human,0
LIZZIE,F,dog,16
LIZZIE,F,human,0
LIZZIE,M,dog,0
LIZZIE,M,human,0
LIZZY,F,dog,11
LIZZY,F,human,0
LIZZY,M,dog,0
LIZZY,M,human,0
LOBO,F,dog,0
LOBO,F,human,0
LOBO,M,dog,12
LOBO,M,human,0
LOGAN,F,dog,2
LOGAN,F,human,19
LOGAN,M,dog,63
LOGAN,M,human,1543
LOKI,F,dog,10
LOKI,F,human,0
LOKI,M,dog,74
LOKI,M,human,0
LOLA,F,dog,545
LOLA,F,human,245
LOLA,M,dog,4
LOLA,M,human,0
LOLITA,F,dog,14
LOLITA,F,human,0
LOLITA,M,dog,0
LOLITA,M,human,0
LOLLY,F,dog,5
LOLLY,F,human,0
LOLLY,M,dog,0
LOLLY,M,human,0
LOLO,F,dog,5
LOLO,F,human,0
LOLO,M,dog,5
LOLO,M,human,0
LONDON,F,dog,20
LONDON,F,human,758
LONDON,M,dog,13
LONDON,M,human,5
LONDYN,F,dog,0
LONDYN,F,human,90
LONDYN,M,dog,0
LONDYN,M,human,0
LORD,F,dog,0
LORD,F,human,0
LORD,M,dog,7
LORD,M,human,0
LORENZO,F,dog,0
LORENZO,F,human,0
LORENZO,M,dog,9
LORENZO,M,human,0
LORETTA,F,dog,6
LORETTA,F,human,0
LORETTA,M,dog,0
LORETTA,M,human,0
LOTTIE,F,dog,6
LOTTIE,F,human,0
LOTTIE,M,dog,0
LOTTIE,M,human,0
LOU,F,dog,9
LOU,F,human,0
LOU,M,dog,17
LOU,M,human,0
LOUIE,F,dog,2
LOUIE,F,human,0
LOUIE,M,dog,138
LOUIE,M,human,0
LOUIS,F,dog,2
LOUIS,F,human,0
LOUIS,M,dog,47
LOUIS,M,human,0
LOUISA,F,dog,0
LOUISA,F,human,28
LOUISA,M,dog,0
LOUISA,M,human,0
LOUISE,F,dog,15
LOUISE,F,human,0
LOUISE,M,dog,2
LOUISE,M,human,0
LOULOU,F,dog,5
LOULOU,F,human,0
LOULOU,M,dog,0
LOULOU,M,human,0
LOVE,F,dog,7
LOVE,F,human,0
LOVE,M,dog,5
LOVE,M,human,0
LOVELY,F,dog,5
LOVELY,F,human,0
LOVELY,M,dog,0
LOVELY,M,human,0
LU,F,dog,6
LU,F,human,0
LU,M,dog,0
LU,M,human,0
LUCA,F,dog,7
LUCA,F,human,0
LUCA,M,dog,45
LUCA,M,human,0
LUCAS,F,dog,1
LUCAS,F,human,0
LUCAS,M,dog,63
LUCAS,M,human,0
LUCCA,F,dog,2
LUCCA,F,human,0
LUCCA,M,dog,3
LUCCA,M,human,0
LUCI,F,dog,9
LUCI,F,human,0
LUCI,M,dog,0
LUCI,M,human,0
LUCIA,F,dog,11
LUCIA,F,human,327
LUCIA,M,dog,0
LUCIA,M,human,0
LUCIANA,F,dog,0
LUCIANA,F,human,38
LUCIANA,M,dog,0
LUCIANA,M,human,0
LUCIE,F,dog,7
LUCIE,F,human,0
LUCIE,M,dog,0
LUCIE,M,human,0
LUCILLE,F,dog,17
LUCILLE,F,human,6
LUCILLE,M,dog,0
LUCILLE,M,human,0
LUCINDA,F,dog,0
LUCINDA,F,human,5
LUCINDA,M,dog,0
LUCINDA,M,human,0
LUCKY,F,dog,57
LUCKY,F,human,0
LUCKY,M,dog,343
LUCKY,M,human,0
LUCY,F,dog,488
LUCY,F,human,479
LUCY,M,dog,4
LUCY,M,human,0
LUDWIG,F,dog,0
LUDWIG,F,human,0
LUDWIG,M,dog,6
LUDWIG,M,human,0
LUIGI,F,dog,0
LUIGI,F,human,0
LUIGI,M,dog,22
LUIGI,M,human,0
LUISA,F,dog,0
LUISA,F,human,5
LUISA,M,dog,0
LUISA,M,human,0
LUKA,F,dog,5
LUKA,F,human,0
LUKA,M,dog,16
LUKA,M,human,0
LUKAS,F,dog,0
LUKAS,F,human,0
LUKAS,M,dog,10
LUKAS,M,human,0
LUKE,F,dog,0
LUKE,F,human,0
LUKE,M,dog,70
LUKE,M,human,0
LULA,F,dog,15
LULA,F,human,0
LULA,M,dog,0
LULA,M,human,0
LULU,F,dog,236
LULU,F,human,0
LULU,M,dog,6
LULU,M,human,0
LUNA,F,dog,348
LUNA,F,human,375
LUNA,M,dog,4
LUNA,M,human,0
LUPE,F,dog,14
LUPE,F,human,0
LUPE,M,dog,3
LUPE,M,human,0
LUX,F,dog,4
LUX,F,human,0
LUX,M,dog,2
LUX,M,human,0
LUZ,F,dog,0
LUZ,F,human,13
LUZ,M,dog,0
LUZ,M,human,0
LYDIA,F,dog,0
LYDIA,F,human,104
LYDIA,M,dog,0
LYDIA,M,human,0
LYLA,F,dog,28
LYLA,F,human,110
LYLA,M,dog,0
LYLA,M,human,0
LYLAH,F,dog,0
LYLAH,F,human,5
LYLAH,M,dog,0
LYLAH,M,human,0
LYRIC,F,dog,6
LYRIC,F,human,22
LYRIC,M,dog,1
LYRIC,M,human,0
MABEL,F,dog,46
MABEL,F,human,0
MABEL,M,dog,0
MABEL,M,human,0
MABLE,F,dog,6
MABLE,F,human,0
MABLE,M,dog,0
MABLE,M,human,0
MAC,F,dog,0
MAC,F,human,0
MAC,M,dog,36
MAC,M,human,0
MACARONI,F,dog,0
MACARONI,F,human,0
MACARONI,M,dog,5
MACARONI,M,human,0
MACHO,F,dog,0
MACHO,F,human,0
MACHO,M,dog,33
MACHO,M,human,0
MACI,F,dog,5
MACI,F,human,0
MACI,M,dog,0
MACI,M,human,0
MACK,F,dog,0
MACK,F,human,0
MACK,M,dog,38
MACK,M,human,0
MACKENZIE,F,dog,3
MACKENZIE,F,human,211
MACKENZIE,M,dog,3
MACKENZIE,M,human,0
MACY,F,dog,16
MACY,F,human,0
MACY,M,dog,1
MACY,M,human,0
MADDEN,F,dog,1
MADDEN,F,human,0
MADDEN,M,dog,6
MADDEN,M,human,0
MADDIE,F,dog,59
MADDIE,F,human,0
MADDIE,M,dog,1
MADDIE,M,human,0
MADDOX,F,dog,0
MADDOX,F,human,0
MADDOX,M,dog,6
MADDOX,M,human,0
MADDY,F,dog,18
MADDY,F,human,0
MADDY,M,dog,0
MADDY,M,human,0
MADELEINE,F,dog,5
MADELEINE,F,human,307
MADELEINE,M,dog,0
MADELEINE,M,human,0
MADELINE,F,dog,17
MADELINE,F,human,602
MADELINE,M,dog,0
MADELINE,M,human,0
MADELYN,F,dog,0
MADELYN,F,human,251
MADELYN,M,dog,0
MADELYN,M,human,0
MADISON,F,dog,96
MADISON,F,human,3222
MADISON,M,dog,7
MADISON,M,human,0
MADISYN,F,dog,0
MADISYN,F,human,40
MADISYN,M,dog,0
MADISYN,M,human,0
MAE,F,dog,0
MAE,F,human,5
MAE,M,dog,0
MAE,M,human,0
MAEBY,F,dog,9
MAEBY,F,human,0
MAEBY,M,dog,2
MAEBY,M,human,0
MAEVE,F,dog,0
MAEVE,F,human,36
MAEVE,M,dog,0
MAEVE,M,human,0
MAGGIE,F,dog,208
MAGGIE,F,human,119
MAGGIE,M,dog,1
MAGGIE,M,human,0
MAGIC,F,dog,7
MAGIC,F,human,0
MAGIC,M,dog,14
MAGIC,M,human,0
MAGNOLIA,F,dog,11
MAGNOLIA,F,human,0
MAGNOLIA,M,dog,0
MAGNOLIA,M,human,0
MAGNUM,F,dog,0
MAGNUM,F,human,0
MAGNUM,M,dog,8
MAGNUM,M,human,0
MAGNUS,F,dog,0
MAGNUS,F,human,0
MAGNUS,M,dog,8
MAGNUS,M,human,0
MAHDIYA,F,dog,0
MAHDIYA,F,human,5
MAHDIYA,M,dog,0
MAHDIYA,M,human,0
MAIA,F,dog,8
MAIA,F,human,59
MAIA,M,dog,0
MAIA,M,human,0
MAIMOUNA,F,dog,0
MAIMOUNA,F,human,5
MAIMOUNA,M,dog,0
MAIMOUNA,M,human,0
MAISIE,F,dog,17
MAISIE,F,human,11
MAISIE,M,dog,1
MAISIE,M,human,0
MAISON,F,dog,0
MAISON,F,human,0
MAISON,M,dog,5
MAISON,M,human,0
MAISY,F,dog,18
MAISY,F,human,0
MAISY,M,dog,0
MAISY,M,human,0
MAJOR,F,dog,2
MAJOR,F,human,0
MAJOR,M,dog,35
MAJOR,M,human,0
MAKAYLA,F,dog,0
MAKAYLA,F,human,823
MAKAYLA,M,dog,0
MAKAYLA,M,human,0
MALA,F,dog,8
MALA,F,human,0
MALA,M,dog,0
MALA,M,human,0
MALAK,F,dog,0
MALAK,F,human,57
MALAK,M,dog,0
MALAK,M,human,0
MALANI,F,dog,0
MALANI,F,human,5
MALANI,M,dog,0
MALANI,M,human,0
MALAYSIA,F,dog,0
MALAYSIA,F,human,13
MALAYSIA,M,dog,0
MALAYSIA,M,human,0
MALCOLM,F,dog,0
MALCOLM,F,human,0
MALCOLM,M,dog,6
MALCOLM,M,human,0
MALI,F,dog,6
MALI,F,human,0
MALI,M,dog,1
MALI,M,human,0
MALIA,F,dog,0
MALIA,F,human,214
MALIA,M,dog,0
MALIA,M,human,0
MALIHA,F,dog,0
MALIHA,F,human,6
MALIHA,M,dog,0
MALIHA,M,human,0
MALIKA,F,dog,0
MALIKA,F,human,8
MALIKA,M,dog,0
MALIKA,M,human,0
MALIYAH,F,dog,0
MALIYAH,F,human,38
MALIYAH,M,dog,0
MALIYAH,M,human,0
MALKA,F,dog,0
MALKA,F,human,486
MALKA,M,dog,0
MALKA,M,human,0
MALKY,F,dog,0
MALKY,F,human,478
MALKY,M,dog,0
MALKY,M,human,0
MALO,F,dog,0
MALO,F,human,0
MALO,M,dog,6
MALO,M,human,0
MAMA,F,dog,15
MAMA,F,human,0
MAMA,M,dog,0
MAMA,M,human,0
MAMBO,F,dog,1
MAMBO,F,human,0
MAMBO,M,dog,9
MAMBO,M,human,0
MANDY,F,dog,19
MANDY,F,human,35
MANDY,M,dog,0
MANDY,M,human,0
MANGO,F,dog,3
MANGO,F,human,0
MANGO,M,dog,11
MANGO,M,human,0
MANHA,F,dog,0
MANHA,F,human,38
MANHA,M,dog,0
MANHA,M,human,0
MANNY,F,dog,0
MANNY,F,human,0
MANNY,M,dog,15
MANNY,M,human,0
MANOLO,F,dog,0
MANOLO,F,human,0
MANOLO,M,dog,6
MANOLO,M,human,0
MAPLE,F,dog,21
MAPLE,F,human,0
MAPLE,M,dog,0
MAPLE,M,human,0
MARBLE,F,dog,3
MARBLE,F,human,0
MARBLE,M,dog,5
MARBLE,M,human,0
MARCEL,F,dog,1
MARCEL,F,human,0
MARCEL,M,dog,10
MARCEL,M,human,0
MARCELLO,F,dog,0
MARCELLO,F,human,0
MARCELLO,M,dog,7
MARCELLO,M,human,0
MARCO,F,dog,0
MARCO,F,human,0
MARCO,M,dog,13
MARCO,M,human,0
MARCUS,F,dog,0
MARCUS,F,human,0
MARCUS,M,dog,11
MARCUS,M,human,0
MARGARET,F,dog,0
MARGARET,F,human,202
MARGARET,M,dog,0
MARGARET,M,human,0
MARGAUX,F,dog,5
MARGAUX,F,human,5
MARGAUX,M,dog,0
MARGAUX,M,human,0
MARGOT,F,dog,5
MARGOT,F,human,59
MARGOT,M,dog,0
MARGOT,M,human,0
MARIA,F,dog,0
MARIA,F,human,1040
MARIA,M,dog,0
MARIA,M,human,0
MARIAH,F,dog,0
MARIAH,F,human,406
MARIAH,M,dog,0
MARIAH,M,human,0
MARIAM,F,dog,0
MARIAM,F,human,520
MARIAM,M,dog,0
MARIAM,M,human,0
MARIAMA,F,dog,0
MARIAMA,F,human,132
MARIAMA,M,dog,0
MARIAMA,M,human,0
MARIANA,F,dog,0
MARIANA,F,human,67
MARIANA,M,dog,0
MARIANA,M,human,0
MARIE,F,dog,8
MARIE,F,human,11
MARIE,M,dog,0
MARIE,M,human,0
MARIELLE,F,dog,0
MARIELLE,F,human,6
MARIELLE,M,dog,0
MARIELLE,M,human,0
MARILYN,F,dog,0
MARILYN,F,human,44
MARILYN,M,dog,0
MARILYN,M,human,0
MARINA,F,dog,0
MARINA,F,human,6
MARINA,M,dog,0
MARINA,M,human,0
MARIO,F,dog,0
MARIO,F,human,0
MARIO,M,dog,12
MARIO,M,human,0
MARISSA,F,dog,0
MARISSA,F,human,22
MARISSA,M,dog,0
MARISSA,M,human,0
MARJORIE,F,dog,0
MARJORIE,F,human,11
MARJORIE,M,dog,0
MARJORIE,M,human,0
MARLA,F,dog,6
MARLA,F,human,0
MARLA,M,dog,0
MARLA,M,human,0
MARLEE,F,dog,5
MARLEE,F,human,0
MARLEE,M,dog,2
MARLEE,M,human,0
MARLENE,F,dog,0
MARLENE,F,human,5
MARLENE,M,dog,0
MARLENE,M,human,0
MARLEY,F,dog,27
MARLEY,F,human,51
MARLEY,M,dog,92
MARLEY,M,human,0
MARLO,F,dog,1
MARLO,F,human,0
MARLO,M,dog,5
MARLO,M,human,0
MARLOW,F,dog,3
MARLOW,F,human,0
MARLOW,M,dog,2
MARLOW,M,human,0
MARLOWE,F,dog,0
MARLOWE,F,human,6
MARLOWE,M,dog,7
MARLOWE,M,human,0
MARLY,F,dog,5
